,Location,Industry,Edition,Category,Subcategory,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Unit,Year_text,Year_date,Volume,Year
4268,7,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Vending,2,000 litres,2014,2014-12-31,1.69e-06,2014
4269,7,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Vending,2,000 litres,2015,2015-12-31,8.31e-07,2015
4270,7,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Vending,2,000 litres,2016,2016-12-31,4.06e-07,2016
4271,7,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Vending,2,000 litres,2017,2017-12-31,3.21e-07,2017
4272,7,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Vending,2,000 litres,2018,2018-12-31,2.97e-07,2018
4273,7,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Vending,2,000 litres,2019,2019-12-31,2.95e-07,2019
4274,7,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Vending,2,000 litres,2020,2020-12-31,3.31e-07,2020
4275,7,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Vending,2,000 litres,2021,2021-12-31,4.26e-07,2021
4276,7,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Vending,2,000 litres,2007,2007-12-31,0.019726891,2007
4277,7,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Vending,2,000 litres,2008,2008-12-31,0.021398293,2008
4278,7,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Vending,2,000 litres,2009,2009-12-31,0.020069703,2009
4279,7,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Vending,2,000 litres,2010,2010-12-31,0.014770643,2010
4280,7,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Vending,2,000 litres,2011,2011-12-31,0.011590158,2011
4281,7,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Vending,2,000 litres,2012,2012-12-31,0.012101693,2012
4282,7,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Vending,2,000 litres,2013,2013-12-31,0.013421788,2013
4283,7,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Vending,2,000 litres,2014,2014-12-31,0.008078489,2014
4284,7,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Vending,2,000 litres,2015,2015-12-31,0.006846588,2015
4285,7,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Vending,2,000 litres,2016,2016-12-31,0.00332675,2016
4286,7,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Vending,2,000 litres,2017,2017-12-31,0.002438486,2017
4287,7,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Vending,2,000 litres,2018,2018-12-31,0.001994155,2018
4288,7,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Vending,2,000 litres,2019,2019-12-31,0.001497053,2019
4289,7,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Vending,2,000 litres,2020,2020-12-31,0.001254572,2020
4290,7,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Vending,2,000 litres,2021,2021-12-31,0.001053904,2021
4291,7,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Vending,2,million litres,2007,2007-12-31,0.692206555,2007
4292,7,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Vending,2,million litres,2008,2008-12-31,0.692387912,2008
4293,7,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Vending,2,million litres,2009,2009-12-31,0.609124559,2009
4294,7,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Vending,2,million litres,2010,2010-12-31,0.625105873,2010
4295,7,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Vending,2,million litres,2011,2011-12-31,0.642651745,2011
4296,7,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Vending,2,million litres,2012,2012-12-31,0.659338568,2012
4297,7,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Vending,2,million litres,2013,2013-12-31,0.668157071,2013
4298,7,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Vending,2,million litres,2014,2014-12-31,0.450032297,2014
4299,7,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Vending,2,million litres,2015,2015-12-31,0.339131474,2015
4300,7,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Vending,2,million litres,2016,2016-12-31,0.226299467,2016
4301,7,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Vending,2,million litres,2017,2017-12-31,0.113446949,2017
4302,7,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Vending,2,million litres,2018,2018-12-31,0.091577181,2018
4303,7,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Vending,2,million litres,2019,2019-12-31,0.069242252,2019
4304,7,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Vending,2,million litres,2020,2020-12-31,0.022001811,2020
4305,7,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Vending,2,million litres,2021,2021-12-31,0.021138503,2021
4306,1,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2007,2007-12-31,41.21458684,2007
4307,1,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2008,2008-12-31,41.92691121,2008
4308,1,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2009,2009-12-31,42.41119363,2009
4309,1,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2010,2010-12-31,42.88104946,2010
4310,1,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2011,2011-12-31,43.26435425,2011
4311,1,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2012,2012-12-31,43.78363436,2012
4312,1,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2013,2013-12-31,45.1107216,2013
4313,1,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2014,2014-12-31,45.74852457,2014
4314,1,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2015,2015-12-31,45.9260978,2015
4315,1,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2016,2016-12-31,46.59850194,2016
4316,1,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2017,2017-12-31,47.15550531,2017
4317,1,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2018,2018-12-31,47.7556822,2018
4318,1,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2019,2019-12-31,48.13260952,2019
4319,1,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2020,2020-12-31,49.0573199,2020
4320,1,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2021,2021-12-31,51.43823342,2021
4321,1,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2007,2007-12-31,4.60495344,2007
4322,1,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2008,2008-12-31,5.175335657,2008
4323,1,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2009,2009-12-31,5.735418181,2009
4324,1,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2010,2010-12-31,5.864370847,2010
4325,1,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2011,2011-12-31,5.777836845,2011
4326,1,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2012,2012-12-31,6.005095937,2012
4327,1,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2013,2013-12-31,6.563659514,2013
4328,1,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2014,2014-12-31,7.142165251,2014
4329,1,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2015,2015-12-31,7.613939821,2015
4330,1,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2016,2016-12-31,8.084211085,2016
4331,1,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2017,2017-12-31,8.750812517,2017
4332,1,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2018,2018-12-31,9.513805554,2018
4333,1,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2019,2019-12-31,10.61687123,2019
4334,1,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2020,2020-12-31,12.2176978,2020
4335,1,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2021,2021-12-31,13.47364857,2021
4336,1,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2007,2007-12-31,3.58711627,2007
4337,1,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2008,2008-12-31,3.920243474,2008
4338,1,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2009,2009-12-31,4.169302087,2009
4339,1,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2010,2010-12-31,4.412030042,2010
4340,1,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2011,2011-12-31,4.527804848,2011
4341,1,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2012,2012-12-31,4.56093398,2012
4342,1,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2013,2013-12-31,4.825805166,2013
4343,1,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2014,2014-12-31,5.050155993,2014
4344,1,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2015,2015-12-31,5.19862543,2015
4345,1,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2016,2016-12-31,5.382019466,2016
4346,1,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2017,2017-12-31,5.569831007,2017
4347,1,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2018,2018-12-31,5.828529471,2018
4348,1,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2019,2019-12-31,6.00713449,2019
4349,1,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2020,2020-12-31,6.2429408,2020
4350,1,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2021,2021-12-31,6.300245711,2021
4351,1,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2007,2007-12-31,2.127732951,2007
4352,1,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2008,2008-12-31,2.049206171,2008
4353,1,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2009,2009-12-31,2.15051345,2009
4354,1,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2010,2010-12-31,2.184101777,2010
4355,1,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2011,2011-12-31,2.235335212,2011
4356,1,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2012,2012-12-31,2.313589663,2012
4357,1,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2013,2013-12-31,2.40934802,2013
4358,1,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2014,2014-12-31,2.522752474,2014
4359,1,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2015,2015-12-31,2.841177467,2015
4360,1,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2016,2016-12-31,3.072148073,2016
4361,1,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2017,2017-12-31,3.449860673,2017
4362,1,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2018,2018-12-31,3.174644865,2018
4363,1,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2019,2019-12-31,3.290318206,2019
4364,1,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2020,2020-12-31,3.214899174,2020
4365,1,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2021,2021-12-31,3.215054842,2021
4366,3,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2007,2007-12-31,0.001262516,2007
4367,3,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2008,2008-12-31,0.001312446,2008
4368,3,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2009,2009-12-31,0.001382687,2009
4369,3,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2010,2010-12-31,0.001422818,2010
4370,3,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2011,2011-12-31,0.001453783,2011
4371,3,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2012,2012-12-31,0.001493266,2012
4372,3,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2013,2013-12-31,0.001543527,2013
4373,3,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2014,2014-12-31,0.001583476,2014
4374,3,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2015,2015-12-31,0.001602977,2015
4375,3,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2016,2016-12-31,0.001573288,2016
4376,3,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2017,2017-12-31,0.001543379,2017
4377,3,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2018,2018-12-31,0.00150371,2018
4378,3,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2019,2019-12-31,0.001494508,2019
4379,3,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2020,2020-12-31,0.001466205,2020
4380,3,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2021,2021-12-31,0.001447046,2021
4381,3,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2007,2007-12-31,0.065443393,2007
4382,3,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2008,2008-12-31,0.046064104,2008
4383,3,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2009,2009-12-31,0.04511589,2009
4384,3,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2010,2010-12-31,0.047518132,2010
4385,3,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2011,2011-12-31,0.047719262,2011
4386,3,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2012,2012-12-31,0.0944977,2012
4387,3,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2013,2013-12-31,0.10692872,2013
4388,3,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2014,2014-12-31,0.108439883,2014
4389,3,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2015,2015-12-31,0.11181633,2015
4390,3,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2016,2016-12-31,0.119060675,2016
4391,3,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2017,2017-12-31,0.118575352,2017
4392,3,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2018,2018-12-31,0.131899485,2018
4393,3,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2019,2019-12-31,0.12564306,2019
4394,3,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2020,2020-12-31,0.130694821,2020
4395,3,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2021,2021-12-31,0.133315175,2021
4396,3,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2007,2007-12-31,3.113316709,2007
4397,3,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2008,2008-12-31,3.378083133,2008
4398,3,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2009,2009-12-31,3.752265095,2009
4399,3,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2010,2010-12-31,3.616875227,2010
4400,3,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2011,2011-12-31,4.274210446,2011
4401,3,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2012,2012-12-31,4.646268059,2012
4402,3,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2013,2013-12-31,4.993068542,2013
4403,3,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2014,2014-12-31,5.435902159,2014
4404,3,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2015,2015-12-31,5.580175816,2015
4405,3,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2016,2016-12-31,5.930951089,2016
4406,3,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2017,2017-12-31,6.27820142,2017
4407,3,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2018,2018-12-31,6.590848197,2018
4408,3,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2019,2019-12-31,6.800443157,2019
4409,3,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2020,2020-12-31,7.018248573,2020
4410,3,Alcoholic Drinks,2022,2,14,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2021,2021-12-31,7.413550831,2021
4411,4,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2007,2007-12-31,1.760659411,2007
4412,4,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2008,2008-12-31,1.780078488,2008
4413,4,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2009,2009-12-31,1.761810029,2009
4414,4,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2010,2010-12-31,1.770125933,2010
4415,4,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2011,2011-12-31,1.553547761,2011
4416,4,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2012,2012-12-31,1.606388432,2012
4417,4,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2013,2013-12-31,1.507788451,2013
4418,4,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2014,2014-12-31,1.371705753,2014
4419,4,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2015,2015-12-31,1.28475539,2015
4420,4,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2016,2016-12-31,1.325018858,2016
4421,4,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2017,2017-12-31,1.336460902,2017
4422,4,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2018,2018-12-31,1.275279132,2018
4423,4,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2019,2019-12-31,1.350131226,2019
4424,4,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2020,2020-12-31,1.412972478,2020
4425,4,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2021,2021-12-31,1.465700615,2021
4426,5,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2007,2007-12-31,19.02714155,2007
4427,5,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2008,2008-12-31,20.30685236,2008
4428,5,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2009,2009-12-31,22.1478067,2009
4429,5,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2010,2010-12-31,21.55433359,2010
4430,5,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2011,2011-12-31,21.39806293,2011
4431,5,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2012,2012-12-31,26.94403638,2012
4432,5,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2013,2013-12-31,29.41145985,2013
4433,5,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2014,2014-12-31,30.75450406,2014
4434,5,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2015,2015-12-31,33.0991285,2015
4435,5,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2016,2016-12-31,34.96286474,2016
4436,5,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2017,2017-12-31,37.03118826,2017
4437,5,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2018,2018-12-31,39.53463247,2018
4438,5,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2019,2019-12-31,42.49865256,2019
4439,5,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2020,2020-12-31,42.852081,2020
4440,5,Alcoholic Drinks,2022,1,13,1,Off-trade Volume,Non-Grocery Specialists,2,million litres,2021,2021-12-31,45.69304674,2021
4441,5,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2007,2007-12-31,9.4e-07,2007
4442,5,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2008,2008-12-31,1.02e-06,2008
4443,5,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2009,2009-12-31,1.09e-06,2009
4444,5,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2010,2010-12-31,1.18e-06,2010
4445,5,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2011,2011-12-31,1.35e-06,2011
4446,5,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2012,2012-12-31,1.24e-06,2012
4447,5,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2013,2013-12-31,1.62e-06,2013
4448,5,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2014,2014-12-31,2.01e-06,2014
4449,5,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2015,2015-12-31,2.18e-06,2015
4450,5,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2016,2016-12-31,3.55e-06,2016
4451,5,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2017,2017-12-31,0.001490783,2017
4452,5,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2018,2018-12-31,0.000975069,2018
4453,5,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2019,2019-12-31,0.001285886,2019
4454,5,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2020,2020-12-31,0.001557051,2020
4455,5,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2021,2021-12-31,0.001807637,2021
4456,5,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2007,2007-12-31,0.016192647,2007
4457,5,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2008,2008-12-31,0.018240727,2008
4458,5,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2009,2009-12-31,0.02135849,2009
4459,5,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2010,2010-12-31,0.022874276,2010
4460,5,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2011,2011-12-31,0.025168688,2011
4461,5,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2012,2012-12-31,0.027341596,2012
4462,5,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2013,2013-12-31,0.030031753,2013
4463,5,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2014,2014-12-31,0.03175382,2014
4464,5,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2015,2015-12-31,0.031615326,2015
4465,5,Alcoholic Drinks,2022,3,15,1,Off-trade Volume,Non-Grocery Specialists,2,000 litres,2016,2016-12-31,0.033829838,2016
