Index,Location,Industry,Subcategory,Hierarchy_Level,Current_Constant,Currency_Conversion,Year,Year_date,Year_minus_2016,Year_minus_2022,Edition,liter_volume,total_RSP
930,7,Alcoholic Drinks,13,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,28.194,141519000.0
931,7,Alcoholic Drinks,13,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,28.343,143412000.0
932,7,Alcoholic Drinks,13,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,28.498,145227000.0
933,7,Alcoholic Drinks,13,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,28.657,147034000.0
934,7,Alcoholic Drinks,13,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,28.822,148907000.0
935,1,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,5.912,90608000.0
936,1,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,5.901,86238000.0
937,1,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,5.792,84420000.0
938,1,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,5.998,89859000.0
939,1,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,6.197,94152000.0
940,1,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,6.391,99291000.0
941,1,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,6.598,103813000.0
942,1,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,6.81,108401000.0
943,1,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,7.025,113088000.0
944,1,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,7.241,117818000.0
945,1,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,7.456,123204000.0
946,2,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,643.0,8771000.0
947,2,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,658.0,9026000.0
948,2,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,662.0,9242000.0
949,2,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,669.0,9570000.0
950,2,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,678.0,9892000.0
951,2,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,693.0,10177000.0
952,2,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,709.0,10668000.0
953,2,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,725.0,11178000.0
954,2,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,742.0,11696000.0
955,2,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,758.0,12226000.0
956,2,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,773.0,12764000.0
957,3,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,3.013,20197000.0
958,3,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,2.898,19859000.0
959,3,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,2.752,19271000.0
960,3,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,2.674,18573000.0
961,3,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,2.651,18782000.0
962,3,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,2.686,19448000.0
963,3,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,2.742,20094000.0
964,3,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,2.811,20790000.0
965,3,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-22,12,6,2022,2.891,21542000.0
966,3,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,2.981,22299000.0
967,3,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,3.077,23069000.0
968,4,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,2.046,16011000.0
969,4,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,2.09,17032000.0
970,4,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,2.047,18559000.0
971,4,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,2.103,24047000.0
972,4,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,2.03,18599000.0
973,4,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,2.003,18346000.0
974,4,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,2.092,19205000.0
975,4,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,2.189,20139000.0
976,4,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,2.291,21169000.0
977,4,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,2.395,22255000.0
978,4,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,2.501,23389000.0
979,5,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,1.015,15060000.0
980,5,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,1.052,15504000.0
981,5,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,1.103,16317000.0
982,5,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,1.153,17113000.0
983,5,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,1.201,17764000.0
984,5,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,1.255,18669000.0
985,5,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,1.305,19596000.0
986,5,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,1.358,20551000.0
987,5,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,1.413,21556000.0
988,5,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,1.472,22589000.0
989,5,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,1.532,23540000.0
990,6,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,3.451,49675000.0
991,6,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,3.517,51103000.0
992,6,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,3.578,51677000.0
993,6,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,3.658,53555000.0
994,6,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,3.749,55231000.0
995,6,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,3.855,56273000.0
996,6,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,3.893,57556000.0
997,6,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,3.958,58590000.0
998,6,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,4.023,59666000.0
999,6,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,4.088,60831000.0
1000,6,Alcoholic Drinks,14,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,4.155,62073000.0
1001,1,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,11.817,241306000.0
1002,1,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,12.083,224092000.0
1003,1,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,12.413,211106000.0
1004,1,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,12.614,213985000.0
1005,1,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,12.694,224701000.0
1006,1,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,12.847,240974000.0
1007,1,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,12.992,259596999.99999997
1008,1,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,13.148,280412000.0
1009,1,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,13.3,301483000.0
1010,1,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,13.473,322082000.0
1011,1,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,13.651,342516000.0
1012,2,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,74.0,5237000.0
1013,2,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,75.0,5348000.0
1014,2,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,75.0,5339000.0
1015,2,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,75.0,5418000.0
1016,2,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,75.0,5506000.0
1017,2,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,76.0,5576000.0
1018,2,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,76.0,5747000.0
1019,2,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,77.0,5936000.0
1020,2,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,79.0,6155000.0
1021,2,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,80.0,6405000.0
1022,2,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,82.0,6687000.0
1023,3,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,2.994,35494000.0
1024,3,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,2.774,37612000.0
1025,3,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,2.521,36893000.0
1026,3,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,2.288,34138000.0
1027,3,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,2.258,34438000.0
1028,3,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,2.25,35230000.0
1029,3,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,2.256,35884000.0
1030,3,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,2.272,36596000.0
1031,3,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,2.293,37351000.0
1032,3,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,2.321,38127000.0
1033,3,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,2.351,38915000.0
1034,4,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,1.69,36331000.0
1035,4,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,1.67,37449000.0
1036,4,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,1.683,44756000.0
1037,4,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,1.65,58124000.0
1038,4,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,1.646,48882000.0
1039,4,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,1.745,54828000.0
1040,4,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,1.767,55813000.0
1041,4,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,1.794,57068000.0
1042,4,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,1.82,58400000.0
1043,4,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,1.841,59812000.0
1044,4,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,1.862,61253000.0
1045,5,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,603.0,18020000.0
1046,5,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,626.0,18753000.0
1047,5,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,653.0,19779000.0
1048,5,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,671.0,20244000.0
