Location,Industry,Edition,Category,Subcategory,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Year_date,absolute_volume,Year
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2013-12-31,40.431187,2013
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2014-12-31,40.280952,2014
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2015-12-31,40.909006999999995,2015
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2016-12-31,42.449298000000006,2016
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2017-12-31,40.876234,2017
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2018-12-31,43.959379,2018
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2019-12-31,44.121617,2019
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2020-12-31,44.339244,2020
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2021-12-31,42.310232000000006,2021
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2007-12-31,16396.620450000002,2007
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2008-12-31,18607.76782,2008
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2009-12-31,21153.09432,2009
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2010-12-31,22234.29225,2010
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2011-12-31,22023.49436,2011
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2012-12-31,22045.10391,2012
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2013-12-31,23293.80846,2013
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2014-12-31,24968.32937,2014
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2015-12-31,26333.64251,2015
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2016-12-31,22847.616899999997,2016
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2017-12-31,23962.8727,2017
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2018-12-31,25220.23628,2018
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2019-12-31,26492.22025,2019
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2020-12-31,27716.48055,2020
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2021-12-31,28593.181999999997,2021
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2007-12-31,31694.50672,2007
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2008-12-31,32782.39632,2008
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2009-12-31,34199.128549999994,2009
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2010-12-31,35862.77857,2010
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2011-12-31,35783.86244,2011
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2012-12-31,33891.3962,2012
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2013-12-31,33926.99272,2013
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2014-12-31,34439.79203,2014
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2015-12-31,34665.19667,2015
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2016-12-31,35701.25994,2016
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2017-12-31,34146.150740000005,2017
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2018-12-31,33868.056699999994,2018
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2019-12-31,33855.39531,2019
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2020-12-31,33723.83123,2020
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2021-12-31,34540.972160000005,2021
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2007-12-31,21085276.5,2007
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2008-12-31,19652177.68,2008
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2009-12-31,20696419.66,2009
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2010-12-31,21185128.14,2010
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2011-12-31,21164700.21,2011
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2012-12-31,20590310.06,2012
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2013-12-31,21370433.82,2013
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2014-12-31,22716885.89,2014
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2015-12-31,24911595.87,2015
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2016-12-31,26520469.83,2016
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2017-12-31,24009343.990000002,2017
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2018-12-31,23358801.0,2018
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2019-12-31,19878720.18,2019
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2020-12-31,17147008.39,2020
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2021-12-31,16615061.85,2021
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2007-12-31,9005138.860000001,2007
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2008-12-31,9618289.061,2008
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2009-12-31,10052581.959999999,2009
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2010-12-31,11545001.9,2010
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2011-12-31,12260866.63,2011
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2012-12-31,11917030.2,2012
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2013-12-31,11246624.21,2013
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2014-12-31,10759020.6,2014
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2015-12-31,10298235.29,2015
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2016-12-31,10444645.99,2016
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2017-12-31,10540726.530000001,2017
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2018-12-31,10553095.51,2018
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2019-12-31,10401346.25,2019
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2020-12-31,10106472.12,2020
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2021-12-31,10071897.809999999,2021
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2007-12-31,209.017081,2007
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2008-12-31,203.413691,2008
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2009-12-31,223.156694,2009
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2010-12-31,241.1881,2010
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2011-12-31,266.188941,2011
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2012-12-31,284.040833,2012
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2013-12-31,291.613239,2013
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2014-12-31,293.509354,2014
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2015-12-31,295.527218,2015
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2016-12-31,286.917982,2016
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2017-12-31,284.55402499999997,2017
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2018-12-31,287.104736,2018
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2019-12-31,288.51953299999997,2019
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2020-12-31,284.55937,2020
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2021-12-31,285.341718,2021
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2007-12-31,96.404409,2007
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2008-12-31,98.38242,2008
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2009-12-31,99.80206899999999,2009
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2010-12-31,104.323353,2010
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2011-12-31,114.056541,2011
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2012-12-31,98.827496,2012
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2013-12-31,122.886181,2013
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2014-12-31,143.712936,2014
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2015-12-31,160.769561,2015
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2016-12-31,177.655137,2016
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2017-12-31,179.750137,2017
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2018-12-31,179.52247,2018
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2019-12-31,162.339701,2019
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2020-12-31,148.052375,2020
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2021-12-31,135.60207899999997,2021
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2007-12-31,2754.3457249999997,2007
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2008-12-31,2760.065902,2008
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2009-12-31,2882.396519,2009
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2010-12-31,3119.9719059999998,2010
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2011-12-31,3437.9712750000003,2011
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2012-12-31,3436.23855,2012
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2013-12-31,3405.608998,2013
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2014-12-31,3246.010103,2014
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2015-12-31,3170.140321,2015
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2016-12-31,3128.9617789999998,2016
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2017-12-31,3173.619155,2017
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2018-12-31,3265.18855,2018
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2019-12-31,3297.487908,2019
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2020-12-31,3374.930048,2020
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2021-12-31,3485.553422,2021
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2007-12-31,3852884.6319999998,2007
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2008-12-31,4430275.364,2008
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2009-12-31,4921874.045,2009
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2010-12-31,6477383.639,2010
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2011-12-31,6446830.256,2011
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2012-12-31,6458602.752,2012
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2013-12-31,5184950.907000001,2013
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2014-12-31,5151338.138,2014
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2015-12-31,4664583.842,2015
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2016-12-31,4702553.646,2016
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2017-12-31,4590264.123,2017
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2018-12-31,4192668.041,2018
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2019-12-31,4513810.058999999,2019
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2020-12-31,4759812.579,2020
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2021-12-31,4902130.643999999,2021
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2007-12-31,1475155.253,2007
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2008-12-31,3016910.931,2008
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2009-12-31,4425132.557,2009
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2010-12-31,5407438.176,2010
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2011-12-31,6860549.793,2011
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2012-12-31,8498502.845,2012
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2013-12-31,8071608.436,2013
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2014-12-31,9345295.094,2014
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2015-12-31,9727139.199,2015
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2016-12-31,10095787.2,2016
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2017-12-31,9982685.794,2017
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2018-12-31,9908129.231,2018
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2019-12-31,10023392.17,2019
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2020-12-31,10680344.86,2020
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2021-12-31,11268270.729999999,2021
3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2014-12-31,5.018433999999999,2014
3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2015-12-31,6.168693,2015
3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2016-12-31,6.614576,2016
3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2017-12-31,7.289315,2017
3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2018-12-31,8.388051,2018
3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2019-12-31,7.975634,2019
3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2020-12-31,7.37569,2020
3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2021-12-31,7.3003219999999995,2021
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2014-12-31,4.56492,2014
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2015-12-31,7.120361000000001,2015
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2016-12-31,8.704169,2016
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2017-12-31,9.720165,2017
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2018-12-31,11.793220999999999,2018
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2019-12-31,10.816764,2019
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2020-12-31,11.177302000000001,2020
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2021-12-31,11.84769,2021
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2007-12-31,54.151872,2007
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2008-12-31,87.90943700000001,2008
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2009-12-31,109.331913,2009
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2010-12-31,124.481662,2010
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2011-12-31,143.39818100000002,2011
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2012-12-31,154.140795,2012
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2013-12-31,132.684913,2013
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2014-12-31,196.450217,2014
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2015-12-31,215.716116,2015
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2016-12-31,213.736462,2016
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2017-12-31,206.746271,2017
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2018-12-31,196.82282700000002,2018
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2019-12-31,198.985954,2019
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2020-12-31,201.176167,2020
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Department Stores,3,2021-12-31,205.489461,2021
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2007-12-31,214266.721,2007
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2008-12-31,437279.87899999996,2008
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2009-12-31,555667.507,2009
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2010-12-31,644355.487,2010
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2011-12-31,753023.981,2011
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2012-12-31,830967.88,2012
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2013-12-31,941398.397,2013
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2014-12-31,1132477.7820000001,2014
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2015-12-31,1095291.737,2015
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2016-12-31,1117763.139,2016
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2017-12-31,1004404.7069999999,2017
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2018-12-31,989081.228,2018
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2019-12-31,1115630.9980000001,2019
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2020-12-31,1182077.411,2020
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Department Stores,3,2021-12-31,1317551.611,2021
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2007-12-31,2403428.4129999997,2007
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2008-12-31,7626891.998,2008
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2009-12-31,10714327.51,2009
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2010-12-31,15474846.530000001,2010
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2011-12-31,18969290.25,2011
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2012-12-31,21493804.619999997,2012
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2013-12-31,22688582.24,2013
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2014-12-31,25075459.1,2014
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2015-12-31,23506575.14,2015
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2016-12-31,23287541.51,2016
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2017-12-31,22674567.459999997,2017
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2018-12-31,22371596.13,2018
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2019-12-31,20473971.84,2019
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2020-12-31,18906910.05,2020
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Department Stores,3,2021-12-31,18055774.05,2021
4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2017-12-31,1.604433,2017
4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2018-12-31,1.652528,2018
4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2019-12-31,1.682455,2019
4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2020-12-31,2.7217729999999998,2020
4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Department Stores,3,2021-12-31,2.7792060000000003,2021
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2014-12-31,20.838243,2014
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2015-12-31,22.165641,2015
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Department Stores,3,2016-12-31,35.238206,2016
